id,nome,indirizzo,orario,telefono,sito_web,commenti,forum,posizione/type,posizione/coordinate/0,posizione/coordinate/1,verificato/nome,verificato/link,description,Orari di apertura,Orario, telefono,Orario di visita,e-mail
DZb5N9L,"Ospedale Generale regionale ""F. Miulli"""," Strada Prov. 127 Acquaviva – Santeramo Km. 4,100, 70021 Acquaviva delle Fonti BA", 24h, 080 305 4111, http://miulli.it," Non praticano l'IVG perché ""ente ecclesiastico "".",,Point,16.803846359252933,40.86357418496693,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
20GHCAf,Ospedale Ivrea," P.zza Credenza, 2, 10015 Ivrea TO", 24 h, 0125 4141, www.aslto4.piemonte.it/document.asp?codice=239122004&codType=2, Sono andata al reparto ginecologia dell'Ospedale di Ivrea per farmi prescrivere la pillola del giorno dopo.  Sia  il medico che l'infermiera sono stati assolutamente disponibil* e gentil*.,,Point,7.873055934906007,45.46712869878884,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
vK5p3LU,Ospedale Lavagna," Via Don Bobbio 25, Lavagna (GE)", 24h, 0185 329111, http://www.asl4.liguria.it/ovinterdev/servlet/urd/run/portal.show?c=130, La maggior parte dello staff del reparto maternità e ginecologia appartiene a Comunione Liberazione e sono obiettori.,,Point,9.348099231719972,44.3148249101641,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
554LtFd,Ospedale Maggiore,"  Strada Abbeveratoia, 2, 43100 Parma PR", 24h,  0521 703111,  www.ao.pr.it,  Le dottoresse del reparto e quelle del pronto soccorso ginecologico mi hanno seguito e accudito durante l'IVG ,,Point,10.307171344757082,44.80266664746515,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
IbCJMJ6,Ospedale Maggiore," Via Resistenza Partigiana, 97015 Modica RG", Sempre aperto, 0932 448111, http://asp.rg.it, Obiettori sono la maggioranza sia tra i medici che tra le ostetriche (il 70%). Si riesce a garantire il diritto all'ivg sia chirurgico che farmacologico grazie a volontar*,,Point,14.765565991401674,36.83928754546625,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
ZFirVRv,Ospedale Maggiore Carlo Alberto Pizzardi," Largo Nigrisoli 2, 40133 Bologna", 24h, 051 6478111, www.ausl.bologna.it, Non ho trovato un medico che mi prescrivesse il farmaco IVG ma solo obiettori che mi guardavano con disprezzo,,Point,11.313997507095337,44.5038324322405,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
SBxe9KB,Ospedale Maria Vittoria," Via Luigi Cibrario 72, 10144 Torino (TO)", 24h, 0114393111, aslto2.piemonte.it," Ho effettuato un IVG e mi sono trovata benissimo: ho ricevuto tutte le spiegazioni  necessarie e mai, nelle visite prima e il giorno dell'intervento, mi è stata detta una parola fuori posto da nessuno, nè da medici nè da infermiere. Questo ha contribuito ovviamente a vivere con più serenità la mia scelta.",,Point,7.656816244125367,45.08211571706367,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
nIghb2z,Ospedale materno infantile Burlo Garofolo ," Via dell'Istria 65, 34137 Trieste (TS)", 24h, 0434223522, http://www.burlo.trieste.it/," (1) Ho trovato un equipe preparata, competente e umana per un'operazione di rimozione delle tube.
(2) Mi sono rivolta per informazioni su un'IVG alla 13ma settimana, causata da una malformazione genetica. Con grande cortesia e professionalità mi è stato spiegato che l'iter è complesso, ma praticabile ed - anzi - praticato regolarmente presso la loro struttura (naturalmente salvo verifica dei requisiti)
(3) Nessun giudizio, hanno rispettato i tempi e mi hanno portata all'aborto farmacologico che, purtroppo, non ha funzionato bene. Sono rimasta lì 2 giorni perché alla fine ho comunque dovuto fare un raschiamento.
(4) Ho abortito il 22 marzo 2020, in ospedale sono stati meravigliosi. Nessun giudizio, hanno rispettato i tempi e mi hanno portata all'aborto farmacologico che, purtroppo, non ha funzionato bene. Sono rimasta lì 2 giorni perché alla fine ho comunque dovuto fare un raschiamento. Sono rimasta stupita dell'umanità del personale.
(5) Ho abortito nel 2017 ed è stata un'esperienza complessivamente positiva dal punto di vista del personale. La ginecologa è stata fantastica, mi ha fatto impiegare i 7 giorni di ""riflessione"" obbligatoria per fare tutti i vari esami e mi ha fatto scoprire la spirale, di cui all'epoca avevo sentito parlare poco o nulla. Ho avvertito diciamo un po' di ""distanza"" solo dalle operatrici dell'ospedale presso cui ho prenotato l'intervento. Il giorno dell'intervento comunque è andato tutto bene, l'anestesista (donna) mi aveva anche incoraggiata in modo scherzoso contro la mia paura degli aghi.", https://talk.obiezionerespinta.info/t/esportazione-delle-tube-o-sterilizzazione-tubarica/256/3,Point,13.784698247909548,45.6358830743925,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
2tmDqd7,Ospedale Mauriziano Umberto I di Torino," Via Ferdinando Magellano 1, 10128 Torino (TO)", 24h, 0115081111, https://www.mauriziano.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/1," (Gennaio 2018) Mi hanno sbolognata in 30 secondi con una diagnosi sbagliata nonostante io sostenessi di avere altro perché ""se lo avesse soffrirebbe troppo per stare così composta"". Mi hanno fatto girare mezzo ospedale per trovarmi nel reparto natalità in mezzo a donne partorienti abbandonate a loro stesse. Le ginecologhe non effettuavano pronto soccorso ginecologico ma lo facevano solo nelle pause tra un parto e l'altro. Peraltro chi mi ha ricevuta dopo più di 5 ore di attesa è stata un allieva in tirocinio che non mi ha chiesto nulla prima di effettuare la tecnica sbagliata per intervenire sul mio problema mandandomi via dopo atroci sofferenze con una terapia generica che non ha fatto che peggiorare la situazione. Ho dovuto chiedere aiuto per camminare al ritorno alla donna delle pulizie. Sono tutti peraltro rigorosamente obiettori con tanto di crocefissi apposti in ogni dove.",,Point,7.665066719055177,45.05063441687127,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
OPezE5U,Ospedale Maurizio Bufalini," Viale Giovanni Ghirotti 286, 47521 Cesena (FC)", 24h, 0547352111, http://www.ausl-cesena.emr.it/, Mi hanno prescitto la pillola del giorno dopo quando ancora ero minorenne senza nessun problema. Il personale è stato molto gentile e a modo.,,Point,12.259492278099062,44.13419347924111,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
WLPkhLj,Ospedale Media Valle del Tevere," Via del Buda, 06059 Pantalla, Todi (PG)", 24h, 0758880962, https://www.uslumbria1.it/pagine/unita-operative-e-servizi-003," (2020) Abbiamo bussato, ci ha aperto il Dottor Vinicio Martinoli, gentilissimo, che ci ha spiegato come funzionava con le 2 pillole della RU486 e ci ha quindi dato rapidamente appuntamento al mercoledì successivo per la somministrazione della prima pillola, a cui il venerdì sarebbe seguita la somministrazione della seconda. Il mercoledì saremmo stati in osservazione per 3 ore, e il venerdì 4. Sono stati gentilissimi, e noi siamo passati nell'arco di pochissimo dal panico del non sapere che fare all'essere seguiti in maniera super-professionale e umana lungo tutto il percorso. A costo zero.",,Point,12.403993606567385,42.87787070390197,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
LKrBG91,Ospedale Piove di Sacco," Via San Rocco 8, 35028 Piove di Sacco (PD)", 24h, 0499718111," http://www.ulss16.padova.it/it/ospedale-piove-di-sacco/,43"," (2017) Mi sono rivolta a questo ospedale in quanto c’era un solo chirurgo non obiettore disponibile. Vorrei segnalare non tanto il personale medico, ma infermieristico. Ho avuto un’esperienza orribile, infermiere di sala operatoria e di reparto con modi a dir poco disumani, mi hanno trattata come se avessi la peste se non peggio. Non riporto gli insulti, i dispetti, le offese perché potrei scrivere l’Odissea. Se si può evitare, meglio evitarlo!  ",,Point,12.029439210891725,45.292890207035086,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
s8IsfFU,Ospedale Ramazzini di Carpi," Via Guido Molinari 2, 41012 Carpi (MO)", 24h,  059659111, http://www.ausl.mo.it/flex/FixedPages/IT/CartaDeiServizi.php/L/IT/LUOGO/879," Mi sono trovata molto bene: il medico è stato gentile, competente e mi ha prescritto la pillola senza però fregarsene della mia salute cosa che io ho apprezzato molto.",,Point,10.877113938331606,44.786978925399175,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
JA90w6p,Ospedale Sacro Cuore di Gesù - Fatebenefratelli," Viale Principe di Napoli 14, 82100 Benevento (BN)", 24h,  0824771111, http://www.ospedalesacrocuore.it/, (2018) Non praticano IVG.,,Point,14.773542881011965,41.136043608029524,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
jKtJZ4i,Ospedale San Bortolo di Vicenza," Viale Ferdinando Rodolfi 37, 36100 Vicenza (VI)", 24h, 0444752661, http://www.aulss8.veneto.it/nodo.php/101, (2019) Da una segnalazione di Non Una di Meno Vicenza é emerso che nell'ospedale non é possibile accedere all'IVG ,,Point,11.545922756195068,45.55649944667429,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
0eQUvZ9,Ospedale San Camillo Forlanini," Circonvallazione Gianicolense 87, 00152 Roma (RM)", 08:00-08:30 (apertura sportello ginecologico), 0658702  , http://www.scamilloforlanini.rm.it/html/," Mi sono recata all'ambulatorio I.V.G. del San Camillo e lo sconsiglio. Il personale è poco e scortese, risponde in maniera evasiva alle domande delle pazienti e spesso fornisce informazioni imprecise o errate. Lo sportello apre alle 8 ma già intorno alle 8.30 smettono di dare i numeretti e di accettare nuove pazienti, ""perché sono troppo cariche di lavoro"". Di fatto è un servizio che viene svolto solo per una mezz'ora circa. Chiunque non possa andare in quello specifico orario, non può esercitare il proprio diritto di interruzione alla gravidanza all'Ospedale San Camillo. Il personale si comporta molto male in particolare con le donne migranti, gravandole di un gran quantitativo di adempimenti burocratici prima di prenderle in carico come pazienti. Le donne lasciano l'ambulatorio confuse e senza informazioni. Inoltre  i medici dell'ambulatorio pretendono che la donna straniera abbia con sé tessera sanitaria s.t.p. e assegnazione del medico di base da parte della ASL. Queste richieste mettono di fatto fuori gioco le donne migranti appena arrivate sul territorio che non siano seguite da un centro di accoglienza. Quando ho detto che a me risultava che una circolare del Ministero della Sanità del 2008 avesse esplicitamente ribadito che le procedure di interruzione della gravidanza fossero da considerare ""prestazioni essenziali ed urgenti"" e come tali non rifiutabili in nessun caso, neppure qualora il paziente sia irregolare sul territorio, la dottoressa mi ha genericamente detto che ""le cose sono cambiate"" e che ""gli stranieri vanno messi in regola dai centri di accoglienza"". Lasciando per l'appunto fuori tutte quelle donne migranti che non sono in carico ad un centro. Di fronte alle mie rimostranze, la dottoressa si è permessa di urlarmi contro, in sala d'attesa, umiliandomi di fronte a tutti quanti.",,Point,12.456414699554445,41.86892167164173,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
MOh8qBH,Ospedale San Francesco di Barga," Via dei Frati, 1, 55051 Barga (LU)",, 05837290, https://www.uslnordovest.toscana.it/ospedali/barga-ospedale-san-francesco, Nello stabilimento ospedaliero di Lucca - Barga risultano **15 ginecologi obiettori su 19 ginecologi in servizio**.,,Point,10.480200648307802,44.070374408702634,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
5wci2bX,Ospedale San Giacomo ," Largo S. Veneziani, 21, 70043 Monopoli BA", 24h, 0804149111, www.san-giacomo.it," (2014)  Avevo 18 anni e durante l’ecografia mi misero lo schermo in bella mostra. Iniziai a piangere per il forte imbarazzo e la feroce colpevolizzazione, e il medico, senza neanche guardarmi negli occhi, mi disse “Eh ci dovevi pensare prima”. Della mia interruzione, i ricordi più disdicevoli sono quelli che riguardano il personale sanitario, compreso un medico obiettore che mi fece sbagliare strada appositamente per farmi tardare alla visita.",,Point,17.296493053436283,40.94892593758863,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
Atklkzh,Ospedale San GIovanni Battista," Via Massimo Arcamone, 06034 Foligno (PG)", 24h, 07423397562, http://www.uslumbria2.it/notizie/ostetricia-e-ginecologia-ospedale-di-foligno," (2020) Le informazioni che danno sull'IVG in ospedale sono poche e non aggiornate. Una delle ostetriche si è rifiutata di fornirmi informazioni su medici non obiettori e mi ha detto più volte che “potevo pensarci prima”. Le IVG all’ospedale di Foligno si fanno al reparto di ginecologia, insieme a mamme in attesa, bambini appena nati e papà. La cosa grave è che c’è un solo medico non obiettore tra tutto il personale del reparto. Il medico (dottor Alunni) è presente solo di sabato (e non sempre) questo fa sì che sia difficile prendere un appuntamento nei tempi previsti. Inoltre l’assistenza garantita non è adeguata. Le informazioni date sono frettolose e non sufficienti. Così come le visite. Essendoci un solo medico le pazienti non vengono seguite adeguatamente. Non sono stata informata sui farmaci che avrei dovuto prendere in caso di dolore, o su una terapia da seguire. Nel post-IVG mi sono state RIFIUTATE le cure necessarie nonostante io abbia segnalato problemi (febbre, blocco delle perdite, dolori), dicendo che tutti i medici al reparto sono obiettori e che non mi avrebbero visitata, e che non sapevano quando il medico non obiettore sarebbe stato presente in reparto. Ho ricevuto il primo appuntamento di controllo post-IVG dopo più di 20 giorni, il dottore non obiettore mi ha visitata dicendomi che era tutto a posto. Data la mancanza di assistenza ricevuta mi sono rivolta all’ospedale di Spoleto, dove mi hanno seguita settimanalmente, dato una terapia adeguata e continuato a controllare dopo che a Foligno avevano chiuso la mia cartella giudicando che fosse tutto concluso, quando invece il mio utero  presentava ancora problemi che si sono risolti grazie alla terapia somministrata a distanza di 15 giorni dalla diagnosi fatta a Foligno.
(2019) Ho fatto il tirocinio nel reparto di ostetricia e ginecologia e volevo condividere con voi queste informazioni utili. Nell' ospedale, si pratica IVG: il primo e terzo sabato del mese, secondo e quarto martedì del mese, presso l' ambulatorio ginecologico con certificato. L' accesso è diretto, procedono con la visita e decidono come muoversi (entro le 8 settimane con farmaco, fino alle 12 chirurgico) e prendono appuntamento per procedere.",,Point,12.687578201293947,42.95844440308885,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
gNoiQ7c,Ospedale San Leopoldo Mandic," Largo Mandic 1, 23807 Merate (LC)", 24h, 039.5916351, http://www.asst-lecco.it/?page_id=33674," Nonostante l'infermiera un po' moralista, ho trovato un ginecologo eccezionale. È l'unico che va in quell'ospedale a fare IVG, non certo felice di farlo ma felice di dare la possibilità alle donne di usufruire di un loro diritto, a detta sua ""un medico deve fare il benessere del paziente, se non sei disposto a farlo, non fare il medico.""",,Point,9.42730486392975,45.698094449791554,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
NICFDqn,Ospedale San Luca di Lucca," Via Guglielmo Lippi Francesconi 556, 55100 Lucca (LU)", 24h, 05839701, https://www.uslnordovest.toscana.it/ospedali/44-nuovo-ospedale-san-luca-lucca," (2019) L'ospedale riceve solo il LUNEDì per IVG. Nella mia ingenuità mi fido della procedura ma sento già che sta avvenendo qualcosa di poco chiaro. Arriva il lunedì (io intanto rimango incinta), in ospedale mi fanno aspettare delle ore, quando finalmente arriva il mio turno, alla mia dichiarazione d'intento, mi rispondono che: 1) Ho bisogno del foglio in cui si certifica la mia volontà di procedere con l'IVG e che tra quello e la procedura, per legge, deve trascorrere una settimana, mi ridono in faccia quando gli comunico che loro potrebbero anche segnalare l'urgenza e non rispettare così i tempi di ""presa di coscienza della gestante"" visto che quasi una settimana prima mi ero già recata dal mio medico di base per questa dichiarazione 2) Che loro non ricorrrono alla RU486, nonostante fossi ancora nei tempi per farmela somministrare (di poco visto che la dottoressa mi aveva fatto andare oltre nei tempi di quasi 2 settimane a calcoli fatti) ma ero al limite e nonostante si tratti di uno degli ospedali più grandi della zona loro non ne vogliono nemmeno sentir parlare, e perciò i tempi di attesa per un raschiamento (parola sottolineata parecchie volte) sarebbero stati maggiori (chiaramente, necessita un day-hospital e un'équipe medica di non obbiettori, inclusi gli infermieri) e neanche certi! A fine colloquio mi viene detto che, ci fossero state pazienti più urgenti, il mio intervento avrebbe potuto venir rimandato. mi trovavo attorno alla VII settimana, a calcoli fatti, sulla prima data disponibile sarei stata incinta ancora più di un mese, perciò sullo scadere dei tempi di profilassi senza neppure la certezza che la ""mia operazione"" sarebbe stata eseguita quella data. Non posso proprio dire che ""non hanno rispettato una procedura"" perchè legalmente lo hanno fatto, direi che fu molto ""inquisitore"" e non mi sentii per niente appoggiata o sostenuta (non è una passeggiata), io credo che cerchino di farti cambiare idea, ma questo è un mio parere personale.",,Point,10.53238034248352,43.84293092993353,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
LPrLcAO,Ospedale San Luca di Trecenta," Viale Ugo Grisetti 265, 45027 Trecenta (RO)", lun-ven 8:30-14:00 mar-gio 8:30-14:00 14:30-17:30, 0425725651, http://www.azisanrovigo.it/nqcontent.cfm?a_id=8598, (2012) Mi metto in contatto per prenotare l'IVG. Mi dicono che mi richiamano loro ma spariscono. Richiamo dopo qualche giorno e mi rispondono nello stesso modo per poi sparire di nuovo. Praticamente mi hanno rimandato per un’altra settimana abbondante spingendo sempre più avanti la data e spingendomi anche a preoccuparmi di non eccedere con i tempi stabiliti per il trattamento. Stufa di aspettare e preoccupata di non poter più fare nulla ho insistito molto pesantemente con il personale e sono riuscita ad ottenere una data nei giorni successivi. Ho fatto il colloquio per l’anestesia e due giorni dopo sono andata a fare l’intervento. Qui invece devo dire che ho trovato un personale della sala operatoria molto gentile e molto educato (nonostante mi abbiano scannato mani e polsi perché la prima infermiera mi aveva messo male l’ago). L’intervento è andato liscio. Il servizio dovrebbe essere ancora garantito lì e ad Adria o almeno così dichiarano. Nell’ospedale di Rovigo effettuano solo quello terapeutico. ,,Point,11.466899514198305,45.03013137600821,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
VUvn0on,Ospedale San Paolo," Via Capo Scardicchio, 70123 Bari (BA)", 24h, 0805843111, https://www.sanita.puglia.it/web/asl-bari/ospedali_det/-/journal_content/56/25619/ospedale-san-paolo-bari#unitaOperativaAccordion," Mi sono rivolta per praticare un'IVG e la valutazione è positiva. Soprattuto segnalo l’infermiera Annamaria Licinio, una delle poche non obiettrici che si occupa quasi da sola dell’ambulatorio ed il ginecologo Digiacomantonio Raffaele che ha svolto il suo compito seppur con molta freddezza. All’ospedale San Paolo è possibile fare sia l’aborto chirurgico sia il farmacologico. Io ho eseguito tutto gratuitamente.",,Point,16.781385540962223,41.11894321165638,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
Y5zjQy0,Ospedale San Paolo," Via Antonio di Rudinì 8, 20142 Milano (MI)", 24h, 0281844419, https://www.asst-santipaolocarlo.it/ostetricia-e-ginecologia-san-paolo," (2020) Ogni lunedì è attivo l’ambulatorio dedicato alle donne che desiderano interrompere la gravidanza secondo la legge 194/78. Dalle 13.30 fino ad esaurimento delle pazienti, presentandosi con tessera sanitaria, certificato di interruzione di gravidanza e test di gravidanza o ecografia se in possesso. Si effettua counselling e prenotazione dell’interruzione secondo i termini di legge.
Le ginecologhe sono brave e la primaria ci tiene molto a formare le/gli specializzande a 360 gradi (quindi anche sullIVG). L'ambulatorio si trova nel bocco D, piano 1, stanza 5.",,Point,9.159421920776369,45.43414744348716,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
2ZVfccW,Ospedale San Salvatore," Via Lorenzo Natali 1, 67100 Coppito, L'Aquila (AQ)", 24h, 08623681, http://www.asl1abruzzo.it/pagina16_ospedali.html," Il personale in ospedale è stato assolutamente professionale e cordiale e so che le IVG sono praticate regolarmente, nonostante il primario sia un obiettore.  ",,Point,13.352605104446413,42.36577779986638,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
WzxRCJE,Ospedale San Timoteo," Viale S. Francesco, 86039 Termoli CB", 24 h, 0875 71591,," Una richiesta di pillola del giorno dopo è stata rifiutata con pretesto di  ""essere in un periodo sicuro del ciclo"". Le tariffe per le visite ginecologiche e il vaccino contro l'HPV sono molto alte e il reparto di ginecologia è piuttosto lento.",,Point,14.991488456726076,41.988316619822974,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
wdG4XsD,Ospedale Sant'Anna," Via Ventimiglia 3, 10126 Torino (TO)", 24h, 0113134329, https://www.cittadellasalute.to.it/index.php?option=com_content&view=article&id=3718:ginecologia-e-ostetricia-4&catid=139:strutture-sanitarie-citta-della-salute-santanna," (2020) Ho effettuato una IVG a fine agosto, quindi la situazione era meno critica rispetto al momento attuale. In ospedale, ho incontrato persone molto disponibili e gentili che hanno saputo accompagnarmi in questo percorso in maniera adeguata e sensibile. Niente di fuori dal normale, semplicemente hanno fatto il loro lavoro professionalmente così come dovrebbe essere sempre.",,Point,7.673789262771607,45.03537060364234,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
yZY5cc3,Ospedale Sant'Antonio Abate," Via Giobatta Morgagni, 20, 33028 Tolmezzo (UD)", 24h , 04334881, http://www.aas3.sanita.fvg.it/opencms/export/sites/ass3/it/chi_siamo/organigramma_ex/strutture_ospedaliere_tolmezzo_gemona/direzione_medica/4_dip_materno_infantile/3_ginecologia_tolmezzo/cosa_facciamo/ginecologia.pdf, La mia ragazza mi ha detto che praticano aborti sia con la pillola che stimola le contrazioni sia tramite raschiamento,,Point,13.006015419960024,46.40576627388829,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
BSjvkRc,Ospedale Sant'Eugenio," Piazzale dell'Umanesimo 10, 00144 Roma (RM)", 24h, 0651001, http://www.aslrmc.com/ospedale-s-eugenio.html," Mentre aspettavo il mio bambino mi si è aperto il sacco e ho dovuto ricorrere all'aborto terapeutico con grande dolore perché non ci stavano speranze e io avevo iniziato ad avere un'infezione che sarebbe potuta diventare molto grave. Ho ricevuto un trattamento indegno: mio marito, appena entrata al pronto soccorso, non ha potuto assistere alle ecografie e al verdetto del medico. Ero sola, disperata. Mi hanno messo in una stanza anche lì sola. Una volta deciso che si sarebbe dovuto effettuare l'aborto terapeutico, ho dovuto aspettare giorni perché dovevo prima sostenere un colloquio con uno psicologo che era in ferie (esiste solo uno psicologo in tutto l'ospedale). Inoltre, dovevo attendere un medico che mi iniziasse l'induzione al parto che non fosse obiettore. Ho passato giorni in una condizione di malessere psicologico e solitudine. Al momento del parto, nonostante lo avessimo chiesto, mio marito non è potuto entrare, cosa che è prevista dalla legge e non abbiamo potuto vedere il nostro bambino.",,Point,12.472100257873535,41.821190681251856,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
RERenG5,Ospedale Santa Barbara," Via S. Leonardo 1, 09016 Iglesias (SU)", 24h, 07813922216, http://www.aslcarbonia.it/index.php?xsl=19&s=7&v=9&c=401&c1=2544&na=1&n=10," (2020) Sono straniera e sono sposata con un'italiano, abbiamo sempre saputo che non vogliamo figli. All'ospedale di Iglesias, sono dovuta entrare da sola con il mio terribile italiano e quando hanno fatto l'ecografia per determinare il tempo della gravidanza c'erano una dottoressa e un'infermiera, l'infermiera voleva convincermi di tenere il bambino: era molto invasiva con me, mi ha chiesto un milione di volte se ero certa, perché non ho usato le protezioni, che ci sono organizzazioni che aiutano la madre se avessi voluto tenere il bambino. Questa dottoressa non mi ha nemmeno chiesto se volessi vedere o meno l'ecografia, mi ha costretto a vederla. La verità è che ero molto scioccata di averla vista, mi sarebbe piaciuto non vedere nulla (aveva 10 settimane). Ho trovato violento che mi abbiano mandato a casa per una settimana, con l'ecografia in mano, forse è la procedura normale.  Sebbene fosse uno shock per me, ero determinata, non volevo avere il figlio. Dopo 7 giorni sono andata per il ricovero: lì un altro medico mi ha assistito, mi ha chiesto se volevo vedere l'ecografia, ho detto di no. Era mattina, mi disse che al mattino tutti i medici non erano obiettori mentre quelli del turno pomeridiano erano tutti obiettori. Mi disse che non poteva iniziare la procedura fino a sera in cui c'era un solo medico che non era obiettore. Sono stato tutto il pomeriggio a letto, in camera mia e nessun dottore, nessuna infermiera mi si è avvicinata. Proprio di notte ho iniziato a prendere le prime dosi di cytotec, ed ero grata di aver espulso l'embrione la mattina dopo, quando c'erano i medici non obiettori, avevo paura che questo mi sarebbe successo solo nel pomeriggio e che mi avrebbero ignorato di nuovo.  Vorrei capire chi fa i turni in modo che in un turno di 6 ore non ci sia un professionista non obiettore. ",,Point,8.538538813591005,39.31484342579016,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
jKtzdgJ,Ospedale Santa Colomba," Corso Giulio Perticari, 47039 Savignano Sul Rubicone FC", 24 h,  0541 80991, www.ausl-cesena.emr.it/AziendaeStruttura/DipartimentiTerritoriali/DipartimentoCurePrimarie/OspedalediComunitàSColombaSavignanosulR.aspx," Alla mia richiesta di prescrizione della pillola del giorno dopo mi hanno rindirizzato al mio medico, dicendomi che non potevo usufruire della guardia medica né pronto soccorso perché è compito del mio medico prescrivermela.",,Point,12.404031157493593,44.09294064825353,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
BUyf3Z3,Ospedale Santa Maria Annunziata," Via Antella 58, 50012 Ponte a Niccheri, Bagno a Ripoli (FI)", 24h, 05569361, http://www.asf.toscana.it/index.php?option=com_content&view=article&id=694:ostetricia-ginecologia&catid=129," (2018) Sono andata per un aborto spontaneo alla sesta settimana e mi hanno accolto subito bene.  Sono stati tutti molto pronti e carini e le ostetriche erano tutto molto brave, competenti e dolci.",,Point,11.305789947509766,43.73145665267314,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
i51VF1t,Ospedale Santa Maria Degli Angeli," Via Cappuccini, 7, 70017 Putignano BA",24h,080 405 0111,," Quando ho abortito in questa struttura, sono stata trattata male, con odio, disprezzo e mi hanno fatta sentire come un mostro. ",,Point,17.118394374847416,40.85218535821526,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
jRvFR8o,Ospedale Santa Maria della Misericordia," Piazzale Santa Maria della Misericordia 15, 33100 Udine (UD)", 24h, 0434223522, https://asuiud.sanita.fvg.it/distretti/dipartimenti-ospedalieri/ospedale-smm/infantile/clinica-ostetrica-e-ginecologica," (2019) La mia dottoressa di fiducia mi ha detto che chiamando anche direttamente in ospedale, fanno la visita per l'IVG in tempi giusti perciò non ha senso rivolgersi ai privati. In particolare, rivolgersi al dottor Vito D'Aietti e alla dottoressa Valentina Capodicasa (che è anche venuta come relatrice ad un'autoformazione informale femminista organizzata da alcune donne a Udine), entrambi sicuramente non obiettori.",,Point,13.227421045303347,46.078540954398854,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
rC2EKUA,Ospedale Santa Maria di Loreto Mare," Via Amerigo Vespucci 15, 80142 Napoli (NA)", 24h,  0812440931 , https://www.aslnapoli1centro.it/818, Sono stati gentilissimi e in poche ore ottengo l'appuntamento per l'aborto,,Point,14.271342158317568,40.84697919687126,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
E0J5weF,Ospedale Santi Cosma e Damiano di Pescia," Via Cesare Battisti 2, 51017 Pescia (PT)", 24h, 0572460637, https://www.uslcentro.toscana.it/index.php/ospedali/ospedale-ss-cosma-e-damiano," (2019) Più professionale e decisamente meno abusivo dell'ospedale San Luca. La ginecologa, oltre a spiegarmi bene ogni cosa, si è premurata di sottolineare che sarei stata in tempo per la pillola abortiva se la mia dichiarazione di volontà avesse riportato la dicitura URGENTE, ma che ormai dovevo per forza finire sotto i ferri, che comunque non dovevo essere spaventata e che tutto si sarebbe concluso con un'operazione. Sono stati iper corretti e inoltre entro la settima settimana è possibile accedere alla RU486.",,Point,10.690437555313112,43.90333086506986,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
pIvpiyH,Ospedale Santi Nicola e Filippo di Avezzano," Via G. di Vittorio, 67051 Avezzano (AQ)", 24h, 08634991, http://www.asl1abruzzo.it/," (2018) Sulla base delle mie esperienze posso consigliare questo ospedale per abortire con la pillola RU486. Il personale è molto disponibile, gentile e preparato.",,Point,13.427481651306154,42.053267997302,Obiezione Respinta,https://obiezionerespinta.info/,,,,,,
