Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Codice Azienda;Denominazione Azienda;Codice struttura;Denominazione struttura;Tipo rapporto con il S.S.N.;Indirizzo;CAP;Codice Comune;Comune;Sigla provincia;num_telefono;sito_web
2019;160;PUGLIA;115;115;ASL FG;073006;CONSULTORIO FAMILIARE APRICENA;Pubblico;VIALE G. DI VITTORIO, 49;71011;071004;APRICENA;FG;0882641839;
2019;160;PUGLIA;115;115;ASL FG;073008;CONSULTORIO FAMILIARE SGR;Pubblico;PIAZZA EUOPA, 35;71013;071046;SAN GIOVANNI ROTONDO;FG;0882418250;
2019;160;PUGLIA;115;115;ASL FG;073009;CONSULTORIO FAMILIARE SML;Pubblico;VIA XXIV MAGGIO, 1;71014;071047;SAN MARCO IN LAMIS;FG;0882832541;
2019;160;PUGLIA;115;115;ASL FG;073010;CONSULTORIO FAMILIARE VIESTE;Pubblico;LOCALITA` COPPITELLA;71019;071060;VIESTE;FG;0884711233;
2019;160;PUGLIA;115;115;ASL FG;073013;CONSULTORIO FAMILIARE  ISCHITELLA;Pubblico;VIA E. FERMI;71010;071025;ISCHITELLA;FG;0884995103;
2019;160;PUGLIA;115;115;ASL FG;073145;CONSULTORIO PEDIATRICO RIGNANO;Pubblico;LARGO PORTAGRANDE;71010;071041;RIGNANO GARGANICO;FG;0882820019;
2019;160;PUGLIA;115;115;ASL FG;972001;CONSULTORIO N.1;Pubblico;VIA VALENTINI ALVAREZ,  2;71100;071024;FOGGIA;FG;0881884950;
2019;160;PUGLIA;115;115;ASL FG;972002;CONSULTORIO N.2;Pubblico;VIA DELLA REPUBBLICA 26;71100;071024;FOGGIA;FG;0881884362;
2019;160;PUGLIA;115;115;ASL FG;972003;CONSULTORIO N.3;Pubblico;VIA GRECIA,  6;71100;071024;FOGGIA;FG;0881884404;
2019;160;PUGLIA;115;115;ASL FG;972004;CONSULTORIO LUCERA;Pubblico;viale Lastaria;71036;071028;LUCERA;FG;0881543111;
2019;160;PUGLIA;115;115;ASL FG;972005;CONSULTORIO TROIA;Pubblico;VIA S. BIAGIO, 1;71029;071058;TROIA;FG;0881922021;
2019;160;PUGLIA;115;115;ASL FG;972011;CONSULTORIO ORSARA DI P.;Pubblico;Via ponte cap� s.n.c.;71027;071035;ORSARA DI PUGLIA;FG;0881968010;
2019;160;PUGLIA;115;115;ASL FG;972015;CONSULTORIO CASALVECCHIO P.;Pubblico;VIA SKANDENBERG;71030;071014;CASALVECCHIO DI PUGLIA;FG;0881553006;
2019;160;PUGLIA;115;115;ASL FG;972017;CONSULTORIO PIETRA MONT.NO;Pubblico;VIA ROMA, 6;71038;071039;PIETRAMONTECORVINO;FG;0881519101;
2019;160;PUGLIA;115;115;ASL FG;972021;CONSULTORIO ACCADIA;Pubblico;STRADA STATALE  91;71021;071001;ACCADIA;FG;0881543118;
2019;160;PUGLIA;115;115;ASL FG;972022;CONSULTORIO BOVINO;Pubblico;VIA CASE ASISMICHE 1;71023;071007;BOVINO;FG;0885419937;
2019;160;PUGLIA;115;115;ASL FG;972023;CONSULTORIO CANDELA;Pubblico;VIA PADULA,  2;71024;071009;CANDELA;FG;0885659919;
2019;160;PUGLIA;115;115;ASL FG;972024;CONSULTORIO ASCOLI SATRIANO;Pubblico;VIA FALCONE BORSELLINO;71022;071005;ASCOLI SATRIANO;FG;0885652725;
2019;160;PUGLIA;115;115;ASL FG;972029;CONSULTORIO M. S. ANGELO;Pubblico;VIALE SANTA CROCE,  1;71037;071033;MONTE SANT'ANGELO;FG;0884565923;
2019;160;PUGLIA;115;115;ASL FG;972031;CONSULTORIO MATTINATA;Pubblico;VIA S. MICHELE ARCANGELO 1;71030;071031;MATTINATA;FG;0884510563;
2019;160;PUGLIA;115;115;ASL FG;972032;CONSULTORIO MANFREDONIA;Pubblico;Via Barletta;71043;071029;MANFREDONIA;FG;0884510205;
2019;160;PUGLIA;115;115;ASL FG;972033;CONSULTORIO FAMILIARE  CERIGNOLA;Pubblico;VIA XX SETTEMBRE;71042;071020;CERIGNOLA;FG;0885419486;
2019;160;PUGLIA;115;115;ASL FG;972034;CONSULTORIO FAMILIARE  ORTA NOVA;Pubblico;CORSO UMBERTO, 1;71045;071036;ORTA NOVA;FG;0885419105;
2019;160;PUGLIA;115;115;ASL FG;972035;CONSULTORIO FAMILIARE STORNARELLA;Pubblico;Via Nazario Sauro;71048;071055;STORNARELLA;FG;0885432779;
2019;160;PUGLIA;116;116;ASL LE;111121;CONSULTORIO FAM.GALLIPOLI;Pubblico;LUNGOMARE MARCONI, 1;73014;075031;GALLIPOLI;LE;0833270813;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111122;CONSULTORIO FAM. TAVIANO;Pubblico;VIA SANT'ANTONIO DA PADOVA, S.N.;73053;075085;TAVIANO;LE;0833270304;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111130;CONSULTORIO FAMILIARE RACALE;Pubblico;VIA QUARTA, 14;73055;075063;RACALE;LE;0833270326;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111221;CONSULTORIO FAM. MAGLIE;Pubblico;VIA GALATI,2;73024;075039;MAGLIE;LE;0836420212;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111241;CONSULTORIO FAMILIARE OTRANTO;Pubblico;VIA SAN GIUSEPPE;73028;075057;OTRANTO;LE;0836801676;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111321;CONSULTORIO FAM. POGGIARDO;Pubblico;VIA PISPICO, 5;73037;075061;POGGIARDO;LE;0836908500;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111323;CONSULTORIO FAM. UGGIANO;Pubblico;VIA RUBRICHI;73020;075091;UGGIANO LA CHIESA;LE;0836812361;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111421;CONSULTORIO FAM. CASARANO;Pubblico;VIA ARALDO, s.n.;73042;075016;CASARANO;LE;0833508312;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111424;CONSULTORIO FAM. PARABITA;Pubblico;VIA G. FERRARI, s.n.;73052;075059;PARABITA;LE;0833594389;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111425;CONSULTORIO FAM.TAURISANO;Pubblico;VIA GIARDINI D'INFANZIA, 2;73056;075084;TAURISANO;LE;0833625967;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111426;CONSULTORIO FAM. RUFFANO;Pubblico;VIA PIETRO MICCA;73049;075064;RUFFANO;LE;0833691159;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111430;CONSULTORIO PARABITA -sede distaccata di MATINO-;Pubblico;Via Crispi;73046;075042;MATINO;LE;0833506361;www.asl.le.it
2019;160;PUGLIA;116;116;ASL LE;111721;CONSULTORIO FAM. UGENTO;Pubblico;VIA VINCENZO ARMIDA, 33/A;73059;075090;UGENTO;LE;0833954312;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111723;CONSULTORIO FAM TRICASE;Pubblico;VIA S. SPIRITO;73039;075088;TRICASE;LE;0833544259;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111724;CONSULTORIO FAM. PRESICCE;Pubblico;VIA TOSCANINI, 7;73054;075062;PRESICCE;LE;0833727531;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;111726;CONSULTORIO FAM. GAGLIANO;Pubblico;VIA S. VINCENZO, 1;73034;075028;GAGLIANO DEL CAPO;LE;0833540565;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;300700;CONSULTORIO FAMILIARE SURBO;Pubblico;VIA COSMA, 105;73100;075083;SURBO;LE;0832362450;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;300800;CONSULTORIO FAMILIARE 1- LECCE;Pubblico;PIAZZA BOTTAZZI;73100;075035;LECCE;LE;0832215850;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;300900;CONSULTORIO FAMILIARE 2-LECCE;Pubblico;VIA PISTOIA angolo San M. Kolbe;73100;075035;LECCE;LE;0832215292;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;402300;CONSULTORIO FAM. CAMPI SAL.;Pubblico;VIA SAN DONACI, 1 c/o Presidio Territoriale;73012;075011;CAMPI SALENTINA;LE;0832790756;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;402400;CONSULTORIO FAM. TREPUZZI;Pubblico;VIA STAZIONE, 13;73019;075087;TREPUZZI;LE;0832758474;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;402500;CONSULTORIO FAMILIARE SQUINZANO;Pubblico;VIA RISORGIMENTO, 34;73018;075079;SQUINZANO;LE;0832790651;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;500200;CONSULTORIO FAMILIARE COPERTINO;Pubblico;VIA LECCE c/o Poliambulatorio;73043;075022;COPERTINO;LE;0832936516;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;500240;CONSULTORIO FAMILIARE LEVERANO;Pubblico;VIA CIRO MENOTTI, 59;73045;075037;LEVERANO;LE;0832925170;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;500400;CONSULTORIO FAMILIARE CARMIANO;Pubblico;VIA PRINCIPI DI NAPOLI, 6;73041;075014;CARMIANO;LE;0832790610;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;600900;CONSULTORIO FAMILIARE S. CESARIO;Pubblico;VIA ABRUZZI c/o Palazzina Servizi;73016;075068;SAN CESARIO DI LECCE;LE;0832215554;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;603000;CONSULTORIO FAMILIARE MONTERONI;Pubblico;VIA EINAUDI, 52;73047;075048;MONTERONI DI LECCE;LE;0832325224;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;700100;CONSULTORIO FAMILIARE CALIMERA;Pubblico;PIAZZA GABRIELI, 1;73021;075010;CALIMERA;LE;0832873354;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;701000;CONSULTORIO FAMILIARE MARTANO;Pubblico;VIA FRATELLI CERVI;73025;075040;MARTANO;LE;0836577617;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;701400;CONSULTORIO FAMILIARE MELENDUGNO;Pubblico;VIA D'AMELY;73026;075043;MELENDUGNO;LE;0832834757;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;803000;CONSULTORIO FAMILIARE NARDO';Pubblico;VIA XXV LUGLIO, 34 c/o Presidio Territoriale;73048;075052;NARDO';LE;0833568205;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;804000;CONSULTORIO FAMILIARE GALATONE;Pubblico;VIA MASSIMO D'AZEGLIO;73044;075030;GALATONE;LE;0833863493;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;901502;CONSULTORIO FAMILIARE CUTROFIANO;Pubblico;VIA E. FIERAMOSCA;73020;075026;CUTROFIANO;LE;0836515382;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;901601;CONSULTORIO FAMILIARE GALATINA;Pubblico;VIA DELLA REPUBBLICA C/O DSS;73013;075029;GALATINA;LE;0836529876;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;902801;CONSULTORIO FAMILIARE NEVIANO;Pubblico;VIA 4 NOVEMBRE;73040;075053;NEVIANO;LE;0836669588;www.asl.lecce.it
2019;160;PUGLIA;116;116;ASL LE;903800;CONSULTORIO FAMILIARE ARADEO;Pubblico;VIA FIRENZE, 4;73040;075006;ARADEO;LE;0836554819;www.asl.lecce.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;000212;CONSULTORIO FAMILIARE DI LAURIA;Pubblico;VIA XXV APRILE;85045;076042;LAURIA;PZ;0973621432;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;000312;CONSULTORIO FAMILIARE DI MARATEA;Pubblico;VIA SAN NICOLA;85046;076044;MARATEA;PZ;09738775619;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;000602;CONSULTORIO FAMILIARE DI LAGONEGRO;Pubblico;VIA G. FORTUNATO;85042;076039;LAGONEGRO;PZ;097348831;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;000702;CONSULTORIO FAMILIARE DI LATRONICO;Pubblico;VIA ZANARDELLI;85043;076040;LATRONICO;PZ;0973858569;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;000802;CONSULTORIO FAMILIARE DI ROTONDA;Pubblico;VIA PETRO NENNI;85048;076070;ROTONDA;PZ;0973661260;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;001802;CONSULTORIO FAMILIARE DI SENISE;Pubblico;VIA G. AMENDOLA;85038;076085;SENISE;PZ;0973641373;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004201;Consultorio Familiare di Avigliano;Pubblico;Via Guido Rossa;85021;076007;AVIGLIANO;PZ;0971310916;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004301;Consultorio Familiare di Campomaggiore;Pubblico;Via scerre;85010;076017;CAMPOMAGGIORE;PZ;0971982192;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004401;Consultorio Familiare di  Laurenzana;Pubblico;Via SS. 92;85014;076041;LAURENZANA;PZ;0971961583;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004501;Consultorio Familiare di Muro Lucano;Pubblico;Via S.Biagio;85054;076053;MURO LUCANO;PZ;0976723974;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004601;Consultorio Familiare di Oppido Lucano;Pubblico;Via Pablo neruda snc;85015;076056;OPPIDO LUCANO;PZ;0971945447;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004701;Consultorio Familiare di  Picerno;Pubblico;Via Piacenza n. 28;85055;076059;PICERNO;PZ;0971991341;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;004801;Consultorio Familiare di  Potenza;Pubblico;Via della Fisica 18 A/B;85100;076063;POTENZA;PZ;0971425267;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;005001;CF S.A. Le Fratte;Pubblico;Via G. Marconi;85050;076079;SANT'ANGELO LE FRATTE;PZ;0975386552;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;012401;Consultorio Familiare di Corleto Perticara;Pubblico;Via A. De Gasperi;85012;076029;CORLETO PERTICARA;PZ;0971963557;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;012601;Consulrio Familiare di Marsico Nuovo;Pubblico;Via Roma;85050;076045;MARSICO NUOVO;PZ;0975342442;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;012701;Consultorio Familiare di Sant'Arcangelo;Pubblico;Via L.da Vinci;85037;076080;SANT'ARCANGELO;PZ;0971611843;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;012801;Consultorio Familiare  di Villa D'Agri;Pubblico;Via S.Pio da Pietralcina C/O Ospedale;85050;076046;MARSICOVETERE;PZ;0975312435;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170021;Consultorio Familiare  Vietri di Potenza sede decentrata;Pubblico;Via Corso V. Emanuele;85058;076096;VIETRI DI POTENZA;PZ;0971718387;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170022;CONSULTORIO FAMILIARE DI LAVELLO;Pubblico;Via Statale 93;85024;076043;LAVELLO;PZ;097239132;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170023;Consultorio Familiare di Rapone;Pubblico;Via Calata San Vito;85020;076065;RAPONE;PZ;097696133;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170025;Consultorio Familiare di Venosa;Pubblico;Via Appia 68;85029;076095;VENOSA;PZ;097239111;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170026;Consultorio Familiare di Melfi;Pubblico;Via medaglia d'oro Ferrara;80025;076048;MELFI;PZ;0972773113;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170027;Consultorio Familiare di Rapolla sede decentrata;Pubblico;Via Melfi;85027;076064;RAPOLLA;PZ;0972760321;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170028;Consultorio Familiare di Pescopagano sede decentrata;Pubblico;Via San pietro C/O Ospedale San Carlo;85020;076058;PESCOPAGANO;PZ;09765580;www.aspbasilicata.it
2019;170;BASILICATA;201;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;170031;Consultorio Familiare di Rionero in Vulture;Pubblico;Via Madre Miradio;85028;076066;RIONERO IN VULTURE;PZ;0972773956;www.aspbasilicata.it
2019;170;BASILICATA;202;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;103100;CONSULTORIO FAMILIARE POLICORO;Pubblico;VIA MONCENISIO -POLICORO;75025;077021;POLICORO;MT;083986001;WWW.ASMBASILICATA.IT
2019;170;BASILICATA;202;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;103200;CONSULTORIO FAMILIARE MATERA;Pubblico;VIA MONTESCAGLIOSO - MATERA;75100;077014;MATERA;MT;08352531;WWW.ASMBASILICATA.IT
2019;180;CALABRIA;201;201;A.S.P. COSENZA;000300;CONSULTORIO FAMILIARE CASTROVILLARI;Pubblico;VIA T.CAMPANELLA CASTROVILLARI;87012;078033;CASTROVILLARI;CS;0981485338;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;000401;CONSULTORIO FAMILIARE CARIATI;Pubblico;VIA NAZIONALE PAL.GRECO;87063;078025;CARIATI;CS;0983941402;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;001202;CONSULTORIO FAMILIARE ROSSANO;Pubblico;VIA ACQUA DI VALE;87067;;;;0983521373;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;002100;CONSULTORIO FAMILIARE SAN SOSTI;Pubblico;VIA G. MATTEOTTI -S.SOSTI (CS);87010;078128;SAN SOSTI;CS;098160114;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;002201;CONSULTORIO FAMILIARE CORIGLIANO;Pubblico;VIA B. ABENANTE 25;87064;;;;098381968;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;002802;CONSULTORIO FAMILIARE CASSANO IONIO;Pubblico;VIA PONTE NUOVO;87010;078029;CASSANO ALLO IONIO;CS;098177118;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;003102;CONSULTORIO FAMILIARE TREBISACCE;Pubblico;VIALE DELLA LIBERTA`;87075;078150;TREBISACCE;CS;0981500855;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;003401;CONSULTORIO FAMILIARE ORIOLO;Pubblico;VIA CARFIZI;87073;078087;ORIOLO;CS;0981931805;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;003404;CONSULTORIO FAMILIARE SAN MARCO ARGENTANO;Pubblico;C.DA MAIOLUNGO -S.MARCO ARG.S.;97018;078123;SAN MARCO ARGENTANO;CS;0984518206;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;003500;CONSULTORIO FAMILIARE SAN LORENZO DEL VALLO;Pubblico;VIA P.MANCINI;87040;078121;SAN LORENZO DEL VALLO;CS;0981950330;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;003603;CONSULTORIO FAMILIARE ARCAVACATA;Pubblico;Arcavatica;87036;078102;RENDE;CS;09848931;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;003604;CONSULTORIO FAMILIARE ROGLIANO;Pubblico;VIA G. ALTOMARE;87054;078105;ROGLIANO;CS;09844881735;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007004;CONSULTORIO FAMILIARE AMANTEA;Pubblico;VIA SANTA MARIA;87032;078010;AMANTEA;CS;0982491235;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007005;CONSULTORIO FAMILIARE PAOLA;Pubblico;VIA SAN ROCCO ,21;87027;078091;PAOLA;CS;0982581418;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007006;CONSULTORIO FAMILIARE SCALEA;Pubblico;VIA  LAURO 62;87029;078138;SCALEA;CS;09852837240;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007011;CONSULTORIO FAMILIARE RENDE;Pubblico;PIAZZALE KENNEDI;87030;078102;RENDE;CS;098489331;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007012;CONSULTORIO FAMILIARE COSENZA - PIAZZA DE CHIARA;Pubblico;PIAZZA DE CHIARA;87100;078045;COSENZA;CS;098489762;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007013;CONSULTORIO FAMILIARE DIAMANTE;Pubblico;VIA BENEDETTO CROCE;87048;078048;DIAMANTE;CS;0985876577;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007014;CONSULTORIO FAMILIARE ACRI;Pubblico;VIA GEMELLI;87041;078003;ACRI;CS;09848931;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007015;CONSULTORIO FAMILIARE DI COSENZA;Pubblico;VIA G. LA PIRA;87100;078045;COSENZA;CS;09848931;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;007016;CONSULTORIO FAMILIARE MONTALTO UFFUGO;Pubblico;C.DA PIANETTE;87046;078081;MONTALTO UFFUGO;CS;09849131;
2019;180;CALABRIA;201;201;A.S.P. COSENZA;116000;CONSULTORIO FAMILIARE SAN GIOVANNI IN FIORE;Pubblico;VIA GRAN SASSO;27055;078119;SAN GIOVANNI IN FIORE;CS;0984979422;
2019;180;CALABRIA;202;202;A.S.P. CROTONE;007100;CONSULTORIO FAMILIARE CROTONE;Pubblico;II VICO CHIUSO VIA CUTRO;88900;101010;CROTONE;KR;0962924833;
2019;180;CALABRIA;202;202;A.S.P. CROTONE;007700;CONSULTORIO FAMILIARE PETILIA P;Pubblico;VIA ARRINGA;88837;101017;PETILIA POLICASTRO;KR;0962434800;
2019;180;CALABRIA;202;202;A.S.P. CROTONE;008701;CONSULTORIO FAMILIARE ROCCABERNARDA;Pubblico;VIALE TRIESTE;88070;101018;ROCCABERNARDA;KR;0962555801;
2019;180;CALABRIA;202;202;A.S.P. CROTONE;011001;CONSULTORIO FAMILIARE  CUTRO;Pubblico;VIA GIOVANNI XXIII;88842;101012;CUTRO;KR;0962775801;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;180041;Casa della Salute - Chiaravalle;Pubblico;Via Mario Ceravolo;88064;079029;CHIARAVALLE CENTRALE;CZ;0967539111;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS6LT;Consultorio Familiare - Lamezia Terme;Pubblico;Via Cristoforo Colombo,   17;88046;079160;LAMEZIA TERME;CZ;096823001;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS6MA;Consultorio Familiare - Maida;Pubblico;Corso Garibaldi, 138;88045;079069;MAIDA;CZ;0968754521;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS6SM;Consultorio Familiare - Soveria Mannelli;Pubblico;Viale Rubbettino c/o Ospedale Soveria M.;88049;079138;SOVERIA MANNELLI;CZ;0968208280;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7BA;Consultorio Familiare - Badolato;Pubblico;Via del Mare, 1;88060;079008;BADOLATO;CZ;0697814820;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7CH;Consultorio Familiare -  Chiaravalle;Pubblico;Via Mario Ceravolo, snc c/o Casa della Salute;88064;079029;CHIARAVALLE CENTRALE;CZ;0967999216;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7CL;Consultorio Familiare - Catanzaro Lido;Pubblico;Via Melito Porto Salvo, 3;88100;079023;CATANZARO;CZ;0961734293;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7CR;Consultorio Familiare - Cropani;Pubblico;Via Alfonso Dolce, 1;88051;079036;CROPANI;CZ;0961905510;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7CZ;Consultorio Familiare - Catanzaro;Pubblico;Via Fontana  Vecchia;88100;079023;CATANZARO;CZ;09617033661;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7GA;Consultorio Familiare - Gagliano;Pubblico;Via Sirleto, 35;88100;079023;CATANZARO;CZ;0961777619;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7GR;Consultorio Familiare  - Girifalco;Pubblico;C/da Serra c/o PST;88024;079059;GIRIFALCO;CZ;0968747278;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7GS;Centro di Ginecologia Sociale Catanzaro;Pubblico;Via Fontana Vecchia;88100;079023;CATANZARO;CZ;09617033651;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7SV;Consultorio Familiare- - Soverato;Pubblico;Piazza Casalinuovo,  16;88060;079137;SOVERATO;CZ;0967539529;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;CNS7TV;Consultorio Familiare - Taverna;Pubblico;Via del Campo Sportivo, snc;88055;079146;TAVERNA;CZ;0961927410;
2019;180;CALABRIA;203;203;A.S.P. CATANZARO;PST6MT;PST - Martirano;Pubblico;Via Poggio, snc;88040;079073;MARTIRANO;CZ;0968998849;
2019;180;CALABRIA;204;204;A.S.P. VIBO VALENTIA;CNS1VV;CONSULTORIO FAMILIARE VIBO VALENTIA;Pubblico;LOCALITA MODERATA DURANT;89900;102047;VIBO VALENTIA;VV;0963964105;
2019;180;CALABRIA;204;204;A.S.P. VIBO VALENTIA;CNS2SR;CONSULTORIO FAMILIARE SERRA SAN BRUNO;Pubblico;VIA MILITE IGNOTO, 2;89822;102037;SERRA SAN BRUNO;VV;0963772837;
2019;180;CALABRIA;204;204;A.S.P. VIBO VALENTIA;CNS3TR;CONSULTORIO FAMILIARE TROPEA;Pubblico;VIA PROVINCIALE;89861;102044;TROPEA;VV;0963962819;
2019;180;CALABRIA;205;205;A.S.P. REGGIO CALABRIA;011900;CONSULT.FAM. 'SAN MARCO';Pubblico;Via Placido Geraci (ex ENPAS);89100;080063;REGGIO DI CALABRIA;RC;0965347732;
2019;180;CALABRIA;205;205;A.S.P. REGGIO CALABRIA;012100;CONSULT. FAMIL. GALLICO;Pubblico;VIA QUARNARO II - GALLICO;89055;080063;REGGIO DI CALABRIA;RC;0965372301;
2019;180;CALABRIA;205;205;A.S.P. REGGIO CALABRIA;012200;CONSULT.FAMIL. PELLARO;Pubblico;Via Superstra Jonica, n�123 - PELLARO;89060;080063;REGGIO DI CALABRIA;RC;0965359875;
